time,open,high,low,close,EMA,Smoothing Line,Long,Short,Shapes,Shapes,PP SuperTrend,Plot,Buy,Sell,Plot,Plot,Plot,Up Trend,Down Trend,Volume,Volume MA,Plot,Plot,Plot,Plot
1652448600,167.88,179.2843,165.925,177.06,228.1202055473099,229.29586558501273,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67043651,60324256.95,-1.4031960176253007,1.7653719636364558,-1.7653719636364558,3.808325091710266
1652707800,175.09,177.88,171.06,172.64,227.56816370106802,228.71322015630616,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52144598,60302983.8,-1.4361573862185124,1.7515673902367568,-1.7515673902367568,-0.5241600550118027
1652794200,180.74,183.71,176.34,181.77,227.11246057966434,228.14795428410417,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58582971,60668229.45,-0.843229530460839,1.694012122102554,-1.694012122102554,-1.4000566639055314
1652880600,177.05,181.18,168.64,169.38,226.53800823558808,227.59444230117774,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54516106,61049162.55,-1.1000941195914,1.6245664032721245,-1.6245664032721245,-2.8448819424987857
1652967000,169.37,176.87,167.3405,171.24,225.98777929792053,227.06532347231033,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62130959,60874663.3,-0.815167841113597,1.560336323539681,-1.560336323539681,-1.5363676268321729
1653053400,173.32,174.1,157.55,166.94,225.4002392054039,226.52133020392912,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73910526,61446622.45,-0.8235338757291538,1.4809124171562904,-1.4809124171562904,2.109765714278974
1653312600,162.74,169.15,161.7901,168.98,224.83884379042476,225.97546622180047,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63988869,61438237.85,-0.6119594783936122,1.4185636718132444,-1.4185636718132444,1.5626291154269278
1653399000,165.1,165.97,157.8,161.54,224.20900454872898,225.39477501561342,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58855002,61115275.45,-0.8714576026399413,1.3851095583343982,-1.3851095583343982,-0.05508507834440929
1653485400,160.2,171.1099,160,169.75,223.66712390645307,224.82059814978638,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78113190,62523634.1,-0.4844267768481876,1.3485141544683756,-1.3485141544683756,3.554889022040871
1653571800,160.36,180.92,160.22,178.51,223.21779929046846,224.266602148296,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99657452,64654873.15,-0.01670882533051471,1.2970788868891274,-1.2970788868891274,9.401987005304544
1653658200,181.86,188.81,181,188.11,222.8684679542449,223.76024789806416,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73837935,65844595.35,0.5442263897754016,1.2435825720056037,-1.2435825720056037,6.693029985250555
1654003800,189.8,192,183.5,186.72,222.50878170594396,223.29423548116802,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66409951,66304849.5,0.7104820005399382,1.2074028873074605,-1.2074028873074605,3.323312140250767
1654090200,187.24,190.5318,181.22,183.2,222.1176495496659,222.87596448135537,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54451390,66648664.8,0.728648210627102,1.1506035532146939,-1.1506035532146939,-1.378419133168731
1654176600,182.92,196.19,181.98,195.92,221.8569764198185,222.51393498402848,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64865580,66647670.65,1.3148517172742324,1.105511959150148,-1.105511959150148,-1.6334332377405
1654263000,190.815,193.323,185.2156,187.2,221.5121308833029,222.17280130259536,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59877870,66509907.1,1.0542078402670463,1.0869619212491823,-1.0869619212491823,-2.8457577697655765
1654522200,191.39,193.37,185.642,187.86,221.17728380983718,221.8345644737138,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42240615,65455454.25,1.0302682207307632,1.0488148977839629,-1.0488148977839629,-7.877525602422828
1654608600,184.72,190,181.88,189.26,220.85969889630647,221.50474791178635,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38891411,64177752.25,0.976094303033936,1.0389775764359133,-1.0389775764359133,-11.640929613086488
1654695000,187.99,191.8,185.35,186.48,220.51761234012432,221.18474046987802,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36325246,62186643.1,0.714283412159443,1.0324523061536377,-1.0324523061536377,-14.314230979396553
1654781400,184.81,189.33,180.41,180.48,220.119228137735,220.83719081346135,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39557379,60813676.9,0.2657783008500687,1.0312028045869277,-1.0312028045869277,-14.217713720300166
1654867800,176,176.97,168.69,169.74,219.61794228561823,220.45835309392442,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46564966,59598283.35,-0.4622736116831137,1.0261849619951426,-1.0261849619951426,-11.01344211794765
1655127000,160,163.12,156.06,156.47,218.98960455143296,220.02081724224354,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60415338,59266867.7,-1.41949320748923,1.0572202113760072,-1.0572202113760072,-4.1471546780364354
1655213400,157.31,160.66,154.12,158.36,218.38632490415503,219.52614244381328,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46967952,59008035.4,-1.6715397759132355,1.0747077335189388,-1.0747077335189388,-4.347972187501335
1655299800,160.95,168.68,159.26,165.27,217.85780425834255,218.99418082745692,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56393565,58898565.1,-1.5504810727295544,1.0925675971572673,-1.0925675971572673,-1.3387078918670172
1655386200,158.6,159.4232,154.01,156.01,217.2424032209461,218.41881584409913,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54574867,58901503.15,-2.0262296644102205,1.1143998109389754,-1.1143998109389754,-0.1859026987478117
1655472600,156.48,159.95,153.28,158.8,216.66088677098645,217.82740474117276,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63033397,58946625.05,-1.8702075914314173,1.103837884668204,-1.103837884668204,2.784476712240444
1655818200,164.745,170.08,164.07,165.66,216.1534152608274,217.26016688305162,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48308888,57666543.15,-1.3910659481227883,1.1032235910977723,-1.1032235910977723,0.14087914655279876
1655904600,162.26,166.62,161.8,163.6,215.6304957059933,216.7090010434193,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43799744,56657086.9,-1.1980419066232333,1.091793271107714,-1.091793271107714,-2.7101699166952766
1655991000,165.185,165.85,158.53,162.25,215.0993464949884,216.15730949074845,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46367959,56032734.75,-0.9658559729982267,1.095849540592817,-1.095849540592817,-3.413085814256779
1656077400,165,171.4,163.1,171.26,214.66313409205318,215.6414556649699,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47215283,54487839.4,-0.28008861542775515,1.0749957758236983,-1.0749957758236983,-3.3499051474940478
1656336600,173.12,173.3,166.255,168.69,214.20568997173424,215.15041630511942,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42796788,51644806.2,-0.08636411287215968,1.0627014275284712,-1.0627014275284712,-4.546553216098625
1656423000,169,172.0199,159.45,159.82,213.6645388277369,214.65264101850136,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46185936,50262206.25,-0.3033243143412919,1.0516112532104898,-1.0516112532104898,-3.8569581245676057
1656509400,158.14,158.2,151.7,155.42,213.08499117770967,214.1435401128446,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48235228,49353470.1,-0.4685233756351642,1.0486596291894563,-1.0486596291894563,-2.5802644664846843
1656595800,153.61,155.67,148.62,151.59,212.47310071822997,213.6182909574929,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68607003,50061250.75,-0.7074043460903571,1.043707966875079,-1.043707966875079,4.336373243680525
1656682200,148.99,150.6291,143.92,145.23,211.8040151389441,213.0464671668711,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57761008,49706022.15,-1.1521110539865087,1.064440671555783,-1.064440671555783,4.492004680991642
1657027800,141.75,149.71,140.55,149.64,211.18546772462625,212.44242271744952,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65220761,49973166.7,-1.071552083490866,1.0857954367990843,-1.0857954367990843,6.223225928958812
1657114200,150.1,153.1899,147.89,151.3,210.5895924238837,211.8274334366789,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52906586,50506465.25,-1.0339615527680448,1.0999397691440633,-1.0999397691440633,3.5378600962303772
1657200600,154.555,159.45,153.89,158.58,210.07208404155648,211.22485200944826,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49290276,51026408.5,-0.6357314801241033,1.0981085053007638,-1.0981085053007638,0.8483517102654033
1657287000,154.3,160.3699,153.89,158.38,209.55773494661562,210.64177885512535,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46797176,51550005,-0.47422120865512035,1.092520293179677,-1.092520293179677,-1.4422615632604847
1657546200,155.26,155.2699,150.3801,151.52,208.9802450466493,210.07702483666645,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43838873,51764079.7,-0.6298023339378913,1.0678544978909776,-1.0678544978909776,-3.5763555723389553
1657632600,152.68,154.31,148.77,150.82,208.40153614071247,209.52023851988366,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45848310,51728246.9,-0.537162725457634,1.0523311330525267,-1.0523311330525267,-3.9740685746274234
1657719000,145.9,153.75,144.65,151.64,207.83674473632726,208.96966898237238,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52191834,51317071.7,-0.3890849770953075,1.0348904261330063,-1.0348904261330063,-1.9770072203057858
1657805400,151.08,154.7299,147.28,153.72,207.298269664324,208.41490610692586,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45623484,51249848.3,-0.19438556078197736,1.0170541875508718,-1.0170541875508718,-2.8072885840473623
1657891800,156.59,157.82,154.45,157.62,206.80395852338546,207.86415082227987,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38593547,50359847.4,0.08221330107814456,1.0071055306045564,-1.0071055306045564,-5.439487008583847
1658151000,163.02,168.97,160.02,161.01,206.3482972445458,207.33776126185913,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67051745,50983691.3,0.34247223881787525,1.0080315049345494,-1.0080315049345494,2.406321953924994
1658237400,164.86,171.1,161.7201,169.92,205.98582662519706,206.85461935875605,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70236608,51343851.85,0.8548081544108402,1.0182374568302626,-1.0182374568302626,6.814517318445147
1658323800,169.47,179.325,168.01,178.07,205.70805720604088,206.42888185269877,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76053779,52731096.4,1.362778622261085,1.0151333423641995,-1.0151333423641995,9.803240121140211
1658410200,178.85,181.44,175.4456,180.5,205.45723076617978,206.06067407306992,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55704928,53326355.6,1.6347025735660157,1.0127309583705055,-1.0127309583705055,5.8663066473525145
1658496600,178.93,179.67,171.365,173.19,205.13616379338197,205.72711512706923,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53667088,53691312.05,1.411851404072088,1.0045881281667388,-1.0045881281667388,2.822369179742457
1658755800,170.19,171.24,166.49,170.24,204.78893828300005,205.41524333476008,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48074751,53734285.45,1.2264906093973131,0.9513906714561088,-0.9513906714561088,-0.5502993458766402
1658842200,168.89,169.19,164.78,165.33,204.3963120314279,205.09734041600623,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39786491,53583770.6,0.8366069276687991,0.8906366253353466,-0.8906366253353466,-4.917316086072446
1658928600,170.32,179.36,169.1301,177.9,204.13266713559278,204.78226240191663,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56977623,54123354.95,1.1364352561060784,0.8760653075887095,-0.8760653075887095,-2.0100229446253555
1659015000,179.75,181.4,174.4,179.84,203.89094905464162,204.469006059609,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47464628,54084824.95,1.0618717128448398,0.8690115696244118,-0.8690115696244118,-3.1012552161505504
1659101400,178.13,182.44,176.92,181.63,203.6694470739984,204.17566271573227,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43546042,52831776.9,0.9988168593962952,0.870500661954143,-0.870500661954143,-4.765444713172627
1659360600,181.82,188.46,179.9,184.41,203.4778107847049,203.91343721607325,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47646904,52326071.7,1.0057204111673494,0.8916795158466166,-0.8916795158466166,-4.153259069011823
1659447000,181.22,189.3753,180.92,185.26,203.29653903560336,203.6934826169083,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48952692,51512668.25,0.9675515606683457,0.9122720260332654,-0.9122720260332654,-3.1583690670939975
1659533400,181.84,189.68,181.37,188.93,203.1535883984332,203.4976668694764,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41814557,50958066.8,1.0575307786163304,0.934502476082781,-0.934502476082781,-4.718421023203417
1659619800,188.49,192.74,187.6,192.15,203.04409995665773,203.32829704987964,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40965227,50541814.35,1.1495417233792273,0.9577954680492977,-0.9577954680492977,-5.6556351063601795
1659706200,188.1,192.2892,186.66,189.89,202.9132133899248,203.1770503130649,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38606829,50132297,1.0212430270616344,0.9690576943990242,-0.9690576943990242,-6.728754773096774
